,Date_Time,kWh,day_of_month,month,day_of_week,hour,temp,rain,cloudcover,radiatiation,windspeed_10m,windspeed_100m
66,2019-01-03 18:00:00,143.134,3,1,3,18,-0.8,0.0,27.0,0.0,8.4,19.8
67,2019-01-03 19:00:00,160.335,3,1,3,19,-1.1,0.0,74.0,0.0,8.7,19.0
68,2019-01-03 20:00:00,157.299,3,1,3,20,-0.6,0.0,100.0,0.0,8.9,19.4
69,2019-01-03 21:00:00,145.401,3,1,3,21,-0.5,0.0,76.0,0.0,9.7,19.7
70,2019-01-03 22:00:00,138.891,3,1,3,22,-0.5,0.0,100.0,0.0,10.8,20.3
71,2019-01-03 23:00:00,117.779,3,1,3,23,-0.6,0.0,100.0,0.0,9.9,18.7
72,2019-01-04 00:00:00,100.198,4,1,4,0,-0.9,0.0,100.0,0.0,9.5,17.6
73,2019-01-04 01:00:00,85.591,4,1,4,1,-1.1,0.0,100.0,0.0,9.5,17.7
74,2019-01-04 02:00:00,70.737,4,1,4,2,-1.1,0.0,100.0,0.0,9.2,17.8
75,2019-01-04 03:00:00,71.201,4,1,4,3,-1.0,0.0,100.0,0.0,8.7,17.1
76,2019-01-04 04:00:00,71.615,4,1,4,4,-0.5,0.0,100.0,0.0,9.3,17.4
77,2019-01-04 05:00:00,69.328,4,1,4,5,-0.4,0.0,100.0,0.0,9.7,17.9
78,2019-01-04 06:00:00,78.078,4,1,4,6,-0.4,0.0,100.0,0.0,8.7,17.2
79,2019-01-04 07:00:00,87.122,4,1,4,7,-0.1,0.0,100.0,0.0,8.0,16.4
80,2019-01-04 08:00:00,94.774,4,1,4,8,-0.1,0.0,81.0,8.0,9.0,17.8
81,2019-01-04 09:00:00,100.123,4,1,4,9,0.3,0.0,83.0,45.0,10.1,18.9
82,2019-01-04 10:00:00,101.413,4,1,4,10,0.9,0.0,100.0,86.0,12.0,18.9
83,2019-01-04 11:00:00,115.561,4,1,4,11,1.4,0.0,100.0,143.0,13.4,19.9
84,2019-01-04 12:00:00,109.829,4,1,4,12,1.7,0.0,100.0,134.0,14.1,21.4
85,2019-01-04 13:00:00,129.727,4,1,4,13,1.8,0.0,100.0,83.0,15.9,24.5
86,2019-01-04 14:00:00,131.481,4,1,4,14,1.5,0.0,100.0,38.0,15.6,26.0
87,2019-01-04 15:00:00,118.668,4,1,4,15,1.4,0.0,100.0,15.0,15.7,26.5
88,2019-01-04 16:00:00,136.43,4,1,4,16,1.2,0.0,100.0,2.0,15.5,27.0
89,2019-01-04 17:00:00,130.725,4,1,4,17,1.4,0.0,100.0,0.0,16.3,28.1
90,2019-01-04 18:00:00,152.82,4,1,4,18,1.4,0.1,100.0,0.0,18.1,30.6
91,2019-01-04 19:00:00,162.876,4,1,4,19,1.5,0.1,100.0,0.0,17.3,29.7
92,2019-01-04 20:00:00,160.005,4,1,4,20,1.6,0.1,100.0,0.0,16.6,28.5
93,2019-01-04 21:00:00,157.218,4,1,4,21,1.4,0.1,100.0,0.0,16.6,28.7
94,2019-01-04 22:00:00,132.431,4,1,4,22,1.4,0.1,100.0,0.0,16.2,28.3
95,2019-01-04 23:00:00,118.728,4,1,4,23,1.5,0.1,100.0,0.0,16.6,29.2
96,2019-01-05 00:00:00,100.452,5,1,5,0,1.6,0.2,100.0,0.0,17.7,30.6
97,2019-01-05 01:00:00,87.385,5,1,5,1,1.7,0.2,100.0,0.0,18.4,32.1
98,2019-01-05 02:00:00,75.199,5,1,5,2,1.8,0.2,100.0,0.0,19.5,33.1
99,2019-01-05 03:00:00,68.698,5,1,5,3,1.8,0.3,100.0,0.0,20.9,36.0
100,2019-01-05 04:00:00,70.838,5,1,5,4,1.6,0.4,100.0,0.0,22.0,37.1
101,2019-01-05 05:00:00,69.32,5,1,5,5,1.7,0.4,100.0,0.0,22.0,37.5
102,2019-01-05 06:00:00,74.438,5,1,5,6,1.7,0.3,100.0,0.0,22.0,37.5
103,2019-01-05 07:00:00,79.594,5,1,5,7,1.7,0.3,100.0,0.0,21.2,36.5
104,2019-01-05 08:00:00,90.622,5,1,5,8,1.9,0.3,100.0,1.0,20.7,35.6
105,2019-01-05 09:00:00,105.056,5,1,5,9,2.3,0.5,100.0,10.0,19.9,33.9
106,2019-01-05 10:00:00,116.913,5,1,5,10,3.2,0.4,100.0,17.0,17.8,30.1
107,2019-01-05 11:00:00,123.08,5,1,5,11,4.3,0.3,100.0,29.0,17.0,28.4
108,2019-01-05 12:00:00,139.807,5,1,5,12,5.1,0.3,100.0,28.0,18.0,28.0
109,2019-01-05 13:00:00,143.61,5,1,5,13,5.5,0.3,100.0,24.0,18.7,28.8
110,2019-01-05 14:00:00,148.154,5,1,5,14,5.7,0.3,100.0,18.0,17.9,28.8
111,2019-01-05 15:00:00,132.04,5,1,5,15,5.8,0.2,100.0,11.0,17.6,29.5
112,2019-01-05 16:00:00,125.651,5,1,5,16,5.7,0.2,100.0,1.0,17.1,29.5
113,2019-01-05 17:00:00,146.639,5,1,5,17,5.7,0.2,100.0,0.0,17.1,29.8
114,2019-01-05 18:00:00,167.676,5,1,5,18,5.7,0.2,100.0,0.0,16.3,28.7
115,2019-01-05 19:00:00,172.547,5,1,5,19,5.3,0.2,100.0,0.0,16.1,28.2
116,2019-01-05 20:00:00,155.688,5,1,5,20,5.3,0.2,100.0,0.0,16.0,27.8
117,2019-01-05 21:00:00,147.633,5,1,5,21,5.3,0.2,100.0,0.0,15.8,27.6
118,2019-01-05 22:00:00,124.368,5,1,5,22,5.3,0.1,100.0,0.0,15.9,28.2
119,2019-01-05 23:00:00,110.758,5,1,5,23,5.3,0.2,100.0,0.0,15.6,27.4
120,2019-01-06 00:00:00,99.997,6,1,6,0,5.2,0.3,100.0,0.0,14.7,25.8
121,2019-01-06 01:00:00,75.473,6,1,6,1,5.1,0.4,100.0,0.0,14.1,24.4
122,2019-01-06 02:00:00,68.367,6,1,6,2,5.1,0.4,100.0,0.0,13.8,23.2
123,2019-01-06 03:00:00,65.75,6,1,6,3,5.1,0.2,100.0,0.0,13.0,22.4
124,2019-01-06 04:00:00,61.446,6,1,6,4,5.1,0.1,100.0,0.0,12.9,22.2
125,2019-01-06 05:00:00,62.869,6,1,6,5,5.0,0.1,100.0,0.0,12.4,21.9
126,2019-01-06 06:00:00,61.387,6,1,6,6,4.9,0.2,100.0,0.0,11.8,20.9
127,2019-01-06 07:00:00,71.719,6,1,6,7,4.8,0.2,100.0,0.0,10.7,19.6
128,2019-01-06 08:00:00,81.078,6,1,6,8,4.9,0.1,100.0,2.0,9.9,18.2
129,2019-01-06 09:00:00,96.565,6,1,6,9,5.0,0.1,100.0,11.0,9.2,16.9
130,2019-01-06 10:00:00,113.636,6,1,6,10,5.2,0.1,100.0,32.0,8.9,15.0
131,2019-01-06 11:00:00,141.884,6,1,6,11,5.5,0.1,100.0,58.0,9.2,16.4
132,2019-01-06 12:00:00,160.839,6,1,6,12,5.7,0.0,100.0,66.0,10.4,17.9
133,2019-01-06 13:00:00,140.487,6,1,6,13,5.8,0.1,100.0,63.0,10.5,17.3
134,2019-01-06 14:00:00,140.502,6,1,6,14,5.8,0.2,100.0,52.0,10.2,17.5
135,2019-01-06 15:00:00,123.938,6,1,6,15,5.4,0.2,100.0,17.0,10.1,18.2
136,2019-01-06 16:00:00,132.226,6,1,6,16,5.2,0.1,100.0,2.0,11.3,20.1
137,2019-01-06 17:00:00,147.432,6,1,6,17,5.0,0.1,100.0,0.0,12.1,20.9
138,2019-01-06 18:00:00,162.641,6,1,6,18,4.9,0.2,100.0,0.0,12.0,20.7
139,2019-01-06 19:00:00,149.727,6,1,6,19,4.9,0.0,100.0,0.0,12.0,21.3
140,2019-01-06 20:00:00,141.362,6,1,6,20,4.9,0.0,100.0,0.0,12.1,21.1
141,2019-01-06 21:00:00,140.92,6,1,6,21,4.8,0.0,100.0,0.0,11.9,20.9
142,2019-01-06 22:00:00,122.137,6,1,6,22,4.7,0.0,100.0,0.0,13.4,22.9
143,2019-01-06 23:00:00,106.697,6,1,6,23,4.7,0.1,100.0,0.0,13.2,23.0
144,2019-01-07 00:00:00,86.482,7,1,0,0,4.6,0.1,100.0,0.0,13.4,23.7
145,2019-01-07 01:00:00,74.71,7,1,0,1,4.5,0.1,100.0,0.0,13.2,23.6
146,2019-01-07 02:00:00,65.322,7,1,0,2,4.4,0.0,100.0,0.0,12.6,22.1
147,2019-01-07 03:00:00,60.388,7,1,0,3,4.2,0.0,100.0,0.0,12.4,21.8
148,2019-01-07 04:00:00,57.976,7,1,0,4,4.1,0.0,100.0,0.0,12.2,21.1
149,2019-01-07 05:00:00,64.162,7,1,0,5,4.0,0.0,100.0,0.0,11.3,20.1
150,2019-01-07 06:00:00,68.28,7,1,0,6,4.0,0.0,100.0,0.0,11.1,19.6
151,2019-01-07 07:00:00,100.605,7,1,0,7,3.9,0.0,100.0,0.0,11.1,19.5
152,2019-01-07 08:00:00,107.795,7,1,0,8,3.9,0.0,100.0,4.0,10.0,17.9
153,2019-01-07 09:00:00,92.83,7,1,0,9,4.1,0.0,96.0,26.0,10.8,19.3
154,2019-01-07 10:00:00,89.612,7,1,0,10,4.5,0.0,100.0,64.0,12.1,19.1
155,2019-01-07 11:00:00,101.664,7,1,0,11,4.5,0.0,100.0,50.0,12.2,18.4
156,2019-01-07 12:00:00,100.614,7,1,0,12,4.5,0.0,100.0,55.0,12.8,19.7
157,2019-01-07 13:00:00,106.655,7,1,0,13,4.8,0.0,95.0,88.0,12.2,20.6
158,2019-01-07 14:00:00,102.468,7,1,0,14,4.6,0.0,89.0,68.0,13.7,22.3
159,2019-01-07 15:00:00,89.927,7,1,0,15,4.3,0.0,100.0,40.0,13.8,23.1
160,2019-01-07 16:00:00,103.107,7,1,0,16,3.8,0.0,100.0,3.0,14.1,24.8
161,2019-01-07 17:00:00,113.607,7,1,0,17,3.4,0.0,100.0,0.0,14.9,25.8
162,2019-01-07 18:00:00,147.818,7,1,0,18,3.0,0.0,100.0,0.0,15.0,26.1
163,2019-01-07 19:00:00,161.093,7,1,0,19,3.0,0.0,100.0,0.0,15.6,27.5
164,2019-01-07 20:00:00,160.914,7,1,0,20,2.9,0.1,100.0,0.0,17.2,29.3
165,2019-01-07 21:00:00,154.044,7,1,0,21,2.7,0.3,100.0,0.0,18.9,30.6
166,2019-01-07 22:00:00,142.427,7,1,0,22,2.2,0.5,100.0,0.0,16.6,28.4
167,2019-01-07 23:00:00,115.354,7,1,0,23,2.1,0.4,100.0,0.0,18.9,33.7
168,2019-01-08 00:00:00,94.732,8,1,1,0,2.0,0.5,100.0,0.0,21.0,36.8
169,2019-01-08 01:00:00,70.372,8,1,1,1,2.0,0.7,100.0,0.0,22.9,38.8
170,2019-01-08 02:00:00,67.55,8,1,1,2,2.3,0.7,100.0,0.0,23.6,40.1
171,2019-01-08 03:00:00,66.729,8,1,1,3,2.8,0.6,100.0,0.0,23.8,40.5
172,2019-01-08 04:00:00,61.173,8,1,1,4,3.4,0.5,100.0,0.0,24.1,40.1
173,2019-01-08 05:00:00,66.782,8,1,1,5,4.0,0.2,100.0,0.0,23.8,38.8
174,2019-01-08 06:00:00,74.622,8,1,1,6,4.5,0.2,100.0,0.0,22.3,35.9
175,2019-01-08 07:00:00,106.375,8,1,1,7,4.5,0.1,100.0,0.0,21.9,35.9
176,2019-01-08 08:00:00,113.799,8,1,1,8,4.4,0.5,100.0,6.0,23.6,38.7
177,2019-01-08 09:00:00,100.432,8,1,1,9,4.5,0.3,89.0,41.0,26.8,43.3
178,2019-01-08 10:00:00,104.249,8,1,1,10,4.7,0.0,57.0,46.0,23.9,39.0
179,2019-01-08 11:00:00,97.757,8,1,1,11,5.0,0.1,71.0,113.0,28.3,46.3
180,2019-01-08 12:00:00,111.563,8,1,1,12,5.1,0.3,100.0,107.0,30.3,48.0
181,2019-01-08 13:00:00,102.518,8,1,1,13,5.1,0.5,100.0,105.0,29.8,48.1
182,2019-01-08 14:00:00,109.497,8,1,1,14,4.8,0.6,100.0,104.0,28.1,46.1
183,2019-01-08 15:00:00,107.649,8,1,1,15,4.3,0.3,100.0,23.0,27.4,45.1
184,2019-01-08 16:00:00,105.028,8,1,1,16,4.2,0.1,100.0,3.0,27.2,44.8
185,2019-01-08 17:00:00,134.154,8,1,1,17,3.9,0.2,65.0,0.0,26.2,43.5
186,2019-01-08 18:00:00,148.025,8,1,1,18,3.4,0.2,100.0,0.0,27.3,44.9
187,2019-01-08 19:00:00,157.626,8,1,1,19,3.3,0.5,100.0,0.0,28.2,46.1
188,2019-01-08 20:00:00,156.038,8,1,1,20,3.2,0.3,100.0,0.0,28.4,46.8
189,2019-01-08 21:00:00,150.992,8,1,1,21,3.1,0.4,100.0,0.0,26.9,44.4
190,2019-01-08 22:00:00,128.141,8,1,1,22,3.0,0.3,100.0,0.0,23.1,38.9
191,2019-01-08 23:00:00,119.244,8,1,1,23,2.8,0.3,82.0,0.0,23.7,40.0
192,2019-01-09 00:00:00,91.525,9,1,2,0,2.5,0.4,100.0,0.0,24.0,39.9
193,2019-01-09 01:00:00,75.697,9,1,2,1,2.1,0.3,100.0,0.0,23.0,39.0
194,2019-01-09 02:00:00,62.707,9,1,2,2,1.8,0.3,100.0,0.0,21.7,36.9
195,2019-01-09 03:00:00,61.709,9,1,2,3,1.7,0.2,100.0,0.0,21.4,36.4
196,2019-01-09 04:00:00,63.594,9,1,2,4,1.3,0.1,100.0,0.0,22.2,37.1
197,2019-01-09 05:00:00,61.952,9,1,2,5,1.2,0.1,100.0,0.0,21.7,36.9
198,2019-01-09 06:00:00,74.913,9,1,2,6,1.1,0.1,100.0,0.0,20.7,35.4
199,2019-01-09 07:00:00,103.002,9,1,2,7,0.9,0.0,100.0,0.0,19.1,33.2
200,2019-01-09 08:00:00,116.6,9,1,2,8,0.8,0.0,100.0,9.0,18.1,31.0
201,2019-01-09 09:00:00,100.998,9,1,2,9,1.1,0.0,100.0,51.0,17.6,30.0
202,2019-01-09 10:00:00,97.6,9,1,2,10,1.4,0.0,100.0,89.0,15.4,23.3
203,2019-01-09 11:00:00,105.709,9,1,2,11,1.8,0.0,100.0,116.0,18.7,28.6
204,2019-01-09 12:00:00,102.956,9,1,2,12,2.1,0.0,100.0,138.0,20.9,31.3
205,2019-01-09 13:00:00,114.357,9,1,2,13,2.1,0.0,100.0,106.0,22.6,33.9
206,2019-01-09 14:00:00,111.725,9,1,2,14,1.9,0.0,100.0,75.0,21.1,33.2
207,2019-01-09 15:00:00,104.226,9,1,2,15,1.6,0.0,100.0,23.0,19.8,32.2
208,2019-01-09 16:00:00,103.892,9,1,2,16,1.3,0.0,100.0,4.0,18.5,30.7
209,2019-01-09 17:00:00,119.277,9,1,2,17,1.1,0.0,100.0,0.0,18.0,30.0
210,2019-01-09 18:00:00,149.571,9,1,2,18,1.0,0.0,100.0,0.0,17.9,29.6
211,2019-01-09 19:00:00,168.103,9,1,2,19,0.9,0.0,100.0,0.0,16.7,28.5
212,2019-01-09 20:00:00,155.367,9,1,2,20,0.8,0.0,100.0,0.0,16.0,27.4
213,2019-01-09 21:00:00,141.898,9,1,2,21,0.7,0.0,100.0,0.0,15.6,26.6
214,2019-01-09 22:00:00,129.859,9,1,2,22,0.6,0.0,100.0,0.0,13.8,24.7
215,2019-01-09 23:00:00,114.783,9,1,2,23,0.6,0.0,100.0,0.0,14.7,25.2
216,2019-01-10 00:00:00,93.34,10,1,3,0,0.6,0.0,100.0,0.0,15.5,26.3
217,2019-01-10 01:00:00,79.561,10,1,3,1,0.8,0.0,90.0,0.0,15.8,26.7
218,2019-01-10 02:00:00,61.28,10,1,3,2,0.8,0.0,100.0,0.0,16.1,27.5
219,2019-01-10 03:00:00,61.559,10,1,3,3,0.6,0.0,100.0,0.0,16.1,27.5
220,2019-01-10 04:00:00,63.751,10,1,3,4,0.4,0.0,100.0,0.0,15.9,27.3
221,2019-01-10 05:00:00,62.584,10,1,3,5,0.2,0.0,100.0,0.0,16.1,27.9
222,2019-01-10 06:00:00,70.811,10,1,3,6,0.3,0.0,100.0,0.0,15.9,27.0
223,2019-01-10 07:00:00,104.454,10,1,3,7,0.4,0.0,100.0,0.0,15.1,25.9
224,2019-01-10 08:00:00,116.624,10,1,3,8,0.3,0.0,94.0,10.0,14.1,23.9
225,2019-01-10 09:00:00,98.568,10,1,3,9,0.6,0.0,89.0,87.0,13.3,21.3
226,2019-01-10 10:00:00,91.162,10,1,3,10,1.2,0.0,93.0,144.0,15.4,22.0
227,2019-01-10 11:00:00,95.376,10,1,3,11,1.7,0.0,94.0,170.0,15.1,21.8
228,2019-01-10 12:00:00,87.228,10,1,3,12,1.8,0.0,83.0,162.0,13.9,19.8
229,2019-01-10 13:00:00,105.628,10,1,3,13,2.0,0.0,83.0,187.0,12.4,17.5
230,2019-01-10 14:00:00,106.972,10,1,3,14,1.7,0.0,85.0,133.0,11.6,16.7
231,2019-01-10 15:00:00,106.1,10,1,3,15,1.0,0.0,78.0,78.0,10.8,16.6
232,2019-01-10 16:00:00,102.627,10,1,3,16,-0.1,0.0,61.0,9.0,8.6,15.5
233,2019-01-10 17:00:00,118.379,10,1,3,17,-0.9,0.0,47.0,0.0,7.9,15.1
234,2019-01-10 18:00:00,137.997,10,1,3,18,-1.8,0.0,56.0,0.0,7.6,14.4
235,2019-01-10 19:00:00,169.066,10,1,3,19,-1.7,0.0,48.0,0.0,6.5,12.6
236,2019-01-10 20:00:00,163.83,10,1,3,20,-2.1,0.0,50.0,0.0,4.7,10.1
237,2019-01-10 21:00:00,146.202,10,1,3,21,-1.8,0.0,61.0,0.0,3.0,7.6
238,2019-01-10 22:00:00,121.17,10,1,3,22,-1.4,0.0,72.0,0.0,3.1,6.9
239,2019-01-10 23:00:00,111.643,10,1,3,23,-2.0,0.0,91.0,0.0,3.9,8.0
240,2019-01-11 00:00:00,90.006,11,1,4,0,-2.2,0.0,100.0,0.0,4.8,8.9
241,2019-01-11 01:00:00,76.029,11,1,4,1,-2.3,0.0,100.0,0.0,5.8,10.0
242,2019-01-11 02:00:00,68.583,11,1,4,2,-2.2,0.0,100.0,0.0,5.8,9.7
243,2019-01-11 03:00:00,68.856,11,1,4,3,-1.9,0.0,94.0,0.0,5.9,10.1
244,2019-01-11 04:00:00,61.704,11,1,4,4,-1.6,0.0,100.0,0.0,6.6,10.7
245,2019-01-11 05:00:00,67.647,11,1,4,5,-1.3,0.0,100.0,0.0,7.8,12.4
246,2019-01-11 06:00:00,74.861,11,1,4,6,-1.2,0.0,100.0,0.0,9.1,15.1
247,2019-01-11 07:00:00,108.161,11,1,4,7,-1.1,0.0,100.0,0.0,11.4,17.8
248,2019-01-11 08:00:00,115.304,11,1,4,8,-0.9,0.0,100.0,4.0,13.4,20.5
249,2019-01-11 09:00:00,114.113,11,1,4,9,-0.7,0.0,100.0,22.0,13.8,21.1
250,2019-01-11 10:00:00,108.274,11,1,4,10,-0.4,0.0,100.0,36.0,12.6,19.0
251,2019-01-11 11:00:00,107.791,11,1,4,11,-0.2,0.0,100.0,51.0,13.9,21.1
252,2019-01-11 12:00:00,97.688,11,1,4,12,0.0,0.0,100.0,64.0,14.4,21.9
253,2019-01-11 13:00:00,112.189,11,1,4,13,0.2,0.0,100.0,63.0,16.4,25.6
254,2019-01-11 14:00:00,118.235,11,1,4,14,0.2,0.0,100.0,40.0,16.7,26.4
255,2019-01-11 15:00:00,104.185,11,1,4,15,0.2,0.0,100.0,18.0,16.7,28.7
256,2019-01-11 16:00:00,116.836,11,1,4,16,0.2,0.0,100.0,3.0,15.9,27.1
257,2019-01-11 17:00:00,127.323,11,1,4,17,0.3,0.0,100.0,0.0,16.6,28.9
258,2019-01-11 18:00:00,153.71,11,1,4,18,0.7,0.0,100.0,0.0,16.7,29.1
259,2019-01-11 19:00:00,170.456,11,1,4,19,0.6,0.0,100.0,0.0,16.8,28.9
260,2019-01-11 20:00:00,154.612,11,1,4,20,1.0,0.0,91.0,0.0,16.3,29.1
261,2019-01-11 21:00:00,140.79,11,1,4,21,1.3,0.0,89.0,0.0,16.2,28.9
262,2019-01-11 22:00:00,134.811,11,1,4,22,1.7,0.0,90.0,0.0,15.2,27.0
263,2019-01-11 23:00:00,111.11,11,1,4,23,2.1,0.0,90.0,0.0,14.9,26.6
264,2019-01-12 00:00:00,93.553,12,1,5,0,2.6,0.0,90.0,0.0,14.9,26.6
265,2019-01-12 01:00:00,80.952,12,1,5,1,2.9,0.0,92.0,0.0,15.4,26.8
266,2019-01-12 02:00:00,73.286,12,1,5,2,3.2,0.1,100.0,0.0,15.4,27.1
267,2019-01-12 03:00:00,63.662,12,1,5,3,3.3,0.2,100.0,0.0,15.3,27.1
268,2019-01-12 04:00:00,60.506,12,1,5,4,3.4,0.1,100.0,0.0,15.7,27.4
269,2019-01-12 05:00:00,62.13,12,1,5,5,3.5,0.1,100.0,0.0,15.3,27.4
270,2019-01-12 06:00:00,63.543,12,1,5,6,3.6,0.0,98.0,0.0,15.7,27.8
